country;pop;year;value
Pacific Islands Trust Territory;urban;1971;44.371
Pacific Islands Trust Territory;total;1972;110.842
Pacific Islands Trust Territory;males;1972;32.172
Pacific Islands Trust Territory;females;1972;30.103
Pacific Islands Trust Territory;rural;1972;63.962
Pacific Islands Trust Territory;urban;1972;46.569
Pacific Islands Trust Territory;total;1973;112.662
Pacific Islands Trust Territory;males;1973;32.198
Pacific Islands Trust Territory;females;1973;30.07
Pacific Islands Trust Territory;rural;1973;63.482
Pacific Islands Trust Territory;urban;1973;48.785
Pacific Islands Trust Territory;total;1974;114.494
Pacific Islands Trust Territory;males;1974;32.306
Pacific Islands Trust Territory;females;1974;30.15
Pacific Islands Trust Territory;rural;1974;63.831
Pacific Islands Trust Territory;urban;1974;50.232
Pacific Islands Trust Territory;total;1975;116.532
Pacific Islands Trust Territory;males;1975;32.628
Pacific Islands Trust Territory;females;1975;30.494
Pacific Islands Trust Territory;rural;1975;64.597
Pacific Islands Trust Territory;urban;1975;51.518
Pacific Islands Trust Territory;total;1976;118.776
Pacific Islands Trust Territory;males;1976;33.205
Pacific Islands Trust Territory;females;1976;31.155
Pacific Islands Trust Territory;rural;1976;65.718
Pacific Islands Trust Territory;urban;1976;52.739
Pacific Islands Trust Territory;total;1977;121.246
Pacific Islands Trust Territory;males;1977;34
Pacific Islands Trust Territory;females;1977;32.079
Pacific Islands Trust Territory;rural;1977;67.144
Pacific Islands Trust Territory;urban;1977;53.907
Pacific Islands Trust Territory;total;1978;124.173
Pacific Islands Trust Territory;males;1978;34.991
Pacific Islands Trust Territory;females;1978;33.205
Pacific Islands Trust Territory;rural;1978;68.9
Pacific Islands Trust Territory;urban;1978;55.252
Pacific Islands Trust Territory;total;1979;127.8
Pacific Islands Trust Territory;males;1979;36.097
Pacific Islands Trust Territory;females;1979;34.418
Pacific Islands Trust Territory;rural;1979;70.924
Pacific Islands Trust Territory;urban;1979;57.03
Pacific Islands Trust Territory;total;1980;132.318
Pacific Islands Trust Territory;males;1980;37.278
Pacific Islands Trust Territory;females;1980;35.658
Pacific Islands Trust Territory;rural;1980;73.223
Pacific Islands Trust Territory;urban;1980;59.431
Pacific Islands Trust Territory;total;1981;137.753
Pacific Islands Trust Territory;males;1981;38.53
Pacific Islands Trust Territory;females;1981;36.892
Pacific Islands Trust Territory;rural;1981;75.588
Pacific Islands Trust Territory;urban;1981;62.758
Pacific Islands Trust Territory;total;1982;144.023
Pacific Islands Trust Territory;males;1982;39.865
Pacific Islands Trust Territory;females;1982;38.15
Pacific Islands Trust Territory;rural;1982;78.076
Pacific Islands Trust Territory;urban;1982;66.832
Pacific Islands Trust Territory;total;1983;150.983
Pacific Islands Trust Territory;males;1983;41.228
Pacific Islands Trust Territory;females;1983;39.402
Pacific Islands Trust Territory;rural;1983;80.667
Pacific Islands Trust Territory;urban;1983;71.418
Pacific Islands Trust Territory;total;1984;158.447
Pacific Islands Trust Territory;males;1984;42.569
Pacific Islands Trust Territory;females;1984;40.623
Pacific Islands Trust Territory;rural;1984;83.241
Pacific Islands Trust Territory;urban;1984;76.234
Pacific Islands Trust Territory;total;1985;166.221
Pacific Islands Trust Territory;males;1985;43.837
Pacific Islands Trust Territory;females;1985;41.804
Pacific Islands Trust Territory;rural;1985;85.716
Pacific Islands Trust Territory;urban;1985;81.091
Pacific Islands Trust Territory;total;1986;174.317
Pacific Islands Trust Territory;males;1986;44.996
Pacific Islands Trust Territory;females;1986;42.908
Pacific Islands Trust Territory;rural;1986;88.05
Pacific Islands Trust Territory;urban;1986;85.889
Pacific Islands Trust Territory;total;1987;182.652
Pacific Islands Trust Territory;males;1987;46.053
Pacific Islands Trust Territory;females;1987;43.932
Pacific Islands Trust Territory;rural;1987;90.281
Pacific Islands Trust Territory;urban;1987;90.612
Pacific Islands Trust Territory;total;1988;190.758
Pacific Islands Trust Territory;males;1988;47.059
Pacific Islands Trust Territory;females;1988;44.925
Pacific Islands Trust Territory;rural;1988;92.403
Pacific Islands Trust Territory;urban;1988;95.305
Pacific Islands Trust Territory;total;1989;198.126
Pacific Islands Trust Territory;males;1989;48.111
Pacific Islands Trust Territory;females;1989;45.951
Pacific Islands Trust Territory;rural;1989;94.608
Pacific Islands Trust Territory;urban;1989;99.862
Pacific Islands Trust Territory;total;1990;204.382
Pacific Islands Trust Territory;males;1990;49.253
Pacific Islands Trust Territory;females;1990;47.051
Pacific Islands Trust Territory;rural;1990;96.946
Pacific Islands Trust Territory;urban;1990;104.309
Pakistan;total;1950;37542.376
Pakistan;males;1950;20461.235
Pakistan;females;1950;17081.135
Pakistan;rural;1950;30964.622
Pakistan;urban;1950;6577.754
Pakistan;total;1951;37992.886
Pakistan;males;1951;20667.31
Pakistan;females;1951;17325.574
Pakistan;rural;1951;31161.301
Pakistan;urban;1951;6813.98
Pakistan;total;1952;38516.515
Pakistan;males;1952;20913.115
Pakistan;females;1952;17603.399
Pakistan;rural;1952;31412.851
Pakistan;urban;1952;7071.04
Pakistan;total;1953;39109.093
Pakistan;males;1953;21196.358
Pakistan;females;1953;17912.732
Pakistan;rural;1953;31715.331
Pakistan;urban;1953;7348.543
Pakistan;total;1954;39767.174
Pakistan;males;1954;21515.099
Pakistan;females;1954;18252.07
Pakistan;rural;1954;32064.065
Pakistan;urban;1954;7647.578
Pakistan;total;1955;40488.03
Pakistan;males;1955;21867.756
Pakistan;females;1955;18620.276
Pakistan;rural;1955;32455.878
Pakistan;urban;1955;7968.418
Pakistan;total;1956;41269.724
Pakistan;males;1956;22253.111
Pakistan;females;1956;19016.61
Pakistan;rural;1956;32887.737
Pakistan;urban;1956;8311.959
Pakistan;total;1957;42111.01
Pakistan;males;1957;22670.309
Pakistan;females;1957;19440.702
Pakistan;rural;1957;33358.219
Pakistan;urban;1957;8678.174
Pakistan;total;1958;43011.315
Pakistan;males;1958;23118.814
Pakistan;females;1958;19892.51
Pakistan;rural;1958;33864.835
Pakistan;urban;1958;9068.758
Pakistan;total;1959;43970.556
Pakistan;males;1959;23598.33
Pakistan;females;1959;20372.23
Pakistan;rural;1959;34406.515
Pakistan;urban;1959;9484.467
Pakistan;total;1960;44988.69
Pakistan;males;1960;24108.624
Pakistan;females;1960;20880.066
Pakistan;rural;1960;34981.635
Pakistan;urban;1960;9926.658
Pakistan;total;1961;46065.231
Pakistan;males;1961;24649.289
Pakistan;females;1961;21415.94
Pakistan;rural;1961;35637.687
Pakistan;urban;1961;10347.205
Pakistan;total;1962;47198.878
Pakistan;males;1962;25219.575
Pakistan;females;1962;21979.311
Pakistan;rural;1962;36399.297
Pakistan;urban;1962;10720.064
Pakistan;total;1963;48387.301
Pakistan;males;1963;25818.3
Pakistan;females;1963;22568.993
Pakistan;rural;1963;37197.027
Pakistan;urban;1963;11112.288
Pakistan;total;1964;49627.623
Pakistan;males;1964;26444.062
Pakistan;females;1964;23183.561
Pakistan;rural;1964;38028.03
Pakistan;urban;1964;11523.874
Pakistan;total;1965;50917.975
Pakistan;males;1965;27095.945
Pakistan;females;1965;23822.03
Pakistan;rural;1965;38890.898
Pakistan;urban;1965;11954.323
Pakistan;total;1966;52260.189
Pakistan;males;1966;27774.755
Pakistan;females;1966;24485.428
Pakistan;rural;1966;39786.042
Pakistan;urban;1966;12405.053
Pakistan;total;1967;53655.789
Pakistan;males;1967;28481.156
Pakistan;females;1967;25174.627
Pakistan;rural;1967;40714.221
Pakistan;urban;1967;12876.708
Pakistan;total;1968;55102.684
Pakistan;males;1968;29214.187
Pakistan;females;1968;25888.503
Pakistan;rural;1968;41672.975
Pakistan;urban;1968;13369.422
Pakistan;total;1969;56598.144
Pakistan;males;1969;29972.569
Pakistan;females;1969;26625.579
Pakistan;rural;1969;42660.103
Pakistan;urban;1969;13882.331
Pakistan;total;1970;58142.06
Pakistan;males;1970;30756.292
Pakistan;females;1970;27385.77
Pakistan;rural;1970;43674.333
Pakistan;urban;1970;14416.426
Pakistan;total;1971;59734.481
Pakistan;males;1971;31565.434
Pakistan;females;1971;28169.045
Pakistan;rural;1971;44715.218
Pakistan;urban;1971;14971.922
Pakistan;total;1972;61381.987
Pakistan;males;1972;32403.115
Pakistan;females;1972;28978.867
Pakistan;rural;1972;45787.048
Pakistan;urban;1972;15551.213
Pakistan;total;1973;63099.406
Pakistan;males;1973;33276.37
Pakistan;females;1973;29823.034
Pakistan;rural;1973;46871.439
Pakistan;urban;1973;16188.042
Pakistan;total;1974;64905.998
Pakistan;males;1974;34194.323
Pakistan;females;1974;30711.673
Pakistan;rural;1974;48001.31
Pakistan;urban;1974;16869.523
Pakistan;total;1975;66816.877
Pakistan;males;1975;35164.163
Pakistan;females;1975;31652.712
Pakistan;rural;1975;49195.093
Pakistan;urban;1975;17592.808
Pakistan;total;1976;68834.326
Pakistan;males;1976;36186.89
Pakistan;females;1976;32647.434
Pakistan;rural;1976;50453.106
Pakistan;urban;1976;18360.114
Pakistan;total;1977;70958.169
Pakistan;males;1977;37262.511
Pakistan;females;1977;33695.657
Pakistan;rural;1977;51774.651
Pakistan;urban;1977;19171.58
Pakistan;total;1978;73197.258
Pakistan;males;1978;38395.617
Pakistan;females;1978;34801.637
Pakistan;rural;1978;53163.304
Pakistan;urban;1978;20031.633
Pakistan;total;1979;75561.131
Pakistan;males;1979;39591.261
Pakistan;females;1979;35969.867
Pakistan;rural;1979;54624.051
Pakistan;urban;1979;20943.631
Pakistan;total;1980;78054.343
Pakistan;males;1980;40851.929
Pakistan;females;1980;37202.417
Pakistan;rural;1980;56157.689
Pakistan;urban;1980;21910.455
Pakistan;total;1981;80680.459
Pakistan;males;1981;42179.398
Pakistan;females;1981;38501.063
Pakistan;rural;1981;57795.388
Pakistan;urban;1981;22901.557
Pakistan;total;1982;83431.605
Pakistan;males;1982;43569.701
Pakistan;females;1982;39861.896
Pakistan;rural;1982;59564.505
Pakistan;urban;1982;23881.358
Pakistan;total;1983;86285.935
Pakistan;males;1983;45012.112
Pakistan;females;1983;41273.824
Pakistan;rural;1983;61392.603
Pakistan;urban;1983;24905.037
Pakistan;total;1984;89213.706
Pakistan;males;1984;46491.948
Pakistan;females;1984;42721.76
Pakistan;rural;1984;63262.008
Pakistan;urban;1984;25966.941
Pakistan;total;1985;92191.51
Pakistan;males;1985;47997.656
Pakistan;females;1985;44193.849
Pakistan;rural;1985;65158.593
Pakistan;urban;1985;27060.895
Pakistan;total;1986;95215.378
Pakistan;males;1986;49527.604
Pakistan;females;1986;45687.771
Pakistan;rural;1986;67077.557
Pakistan;urban;1986;28186.903
Pakistan;total;1987;98285.755
Pakistan;males;1987;51082.019
Pakistan;females;1987;47203.743
Pakistan;rural;1987;69014.215
Pakistan;urban;1987;29343.258
Pakistan;total;1988;101389.603
Pakistan;males;1988;52653.703
Pakistan;females;1988;48735.9
Pakistan;rural;1988;70951.202
Pakistan;urban;1988;30523.633
Pakistan;total;1989;104512.881
Pakistan;males;1989;54234.733
Pakistan;females;1989;50278.141
Pakistan;rural;1989;72869.727
Pakistan;urban;1989;31718.763
Pakistan;total;1990;107647.921
Pakistan;males;1990;55820.76
Pakistan;females;1990;51827.158
Pakistan;rural;1990;74754.921
Pakistan;urban;1990;32923.693
Pakistan;total;1991;110778.648
Pakistan;males;1991;57403.279
Pakistan;females;1991;53375.376
Pakistan;rural;1991;76596.98
Pakistan;urban;1991;34133.44
Pakistan;total;1992;113911.126
Pakistan;males;1992;58985.934
Pakistan;females;1992;54925.192
Pakistan;rural;1992;78397.927
Pakistan;urban;1992;35349.208
Pakistan;total;1993;117086.685
Pakistan;males;1993;60591.329
Pakistan;females;1993;56495.351
Pakistan;rural;1993;80173.404
Pakistan;urban;1993;36576.156
Pakistan;total;1994;120362.762
Pakistan;males;1994;62250.817
Pakistan;females;1994;58111.947
Pakistan;rural;1994;81944.046
Pakistan;urban;1994;37825.51
Pakistan;total;1995;123776.839
Pakistan;males;1995;63984.934
Pakistan;females;1995;59791.901
Pakistan;rural;1995;83725.038
Pakistan;urban;1995;39104.11
Pakistan;total;1996;127349.29
Pakistan;males;1996;65804.517
Pakistan;females;1996;61544.776
Pakistan;rural;1996;85522.34
Pakistan;urban;1996;40415.999
Pakistan;total;1997;131057.431
Pakistan;males;1997;67697.425
Pakistan;females;1997;63360.007
Pakistan;rural;1997;87329.956
Pakistan;urban;1997;41757.031
Pakistan;total;1998;134843.233
Pakistan;males;1998;69633.257
Pakistan;females;1998;65209.976
Pakistan;rural;1998;89157.996
Pakistan;urban;1998;43095.268
Pakistan;total;1999;138624.621
Pakistan;males;1999;71568.899
Pakistan;females;1999;67055.726
Pakistan;rural;1999;91015.393
Pakistan;urban;1999;44390.191
Pakistan;total;2000;142343.578
Pakistan;males;2000;73473.693
Pakistan;females;2000;68869.89
Pakistan;rural;2000;92835.896
Pakistan;urban;2000;45687.389
Pakistan;total;2001;145978.402
Pakistan;males;2001;75336.518
Pakistan;females;2001;70641.89
Pakistan;rural;2001;94617.502
Pakistan;urban;2001;46983.935
Pakistan;total;2002;149549.7
Pakistan;males;2002;77167.82
Pakistan;females;2002;72381.875
Pakistan;rural;2002;96368.659
Pakistan;urban;2002;48285.484
Pakistan;total;2003;153093.373
Pakistan;males;2003;78984.832
Pakistan;females;2003;74108.539
Pakistan;rural;2003;98104.46
Pakistan;urban;2003;49598.941
Pakistan;total;2004;156664.697
Pakistan;males;2004;80814.409
Pakistan;females;2004;75850.289
Pakistan;rural;2004;99845.05
Pakistan;urban;2004;50935.25
Pakistan;total;2005;160304.008
Pakistan;males;2005;82676.228
Pakistan;females;2005;77627.779
Pakistan;rural;2005;101607.86
Pakistan;urban;2005;52301.807
Pakistan;total;2006;164022.627
Pakistan;males;2006;84575.681
Pakistan;females;2006;79446.945
Pakistan;rural;2006;103392.912
Pakistan;urban;2006;53701.081
Pakistan;total;2007;167808.105
Pakistan;males;2007;86506.754
Pakistan;females;2007;81301.352
Pakistan;rural;2007;105200.045
Pakistan;urban;2007;55132.929
Pakistan;total;2008;171648.986
Pakistan;males;2008;88464.386
Pakistan;females;2008;83184.598
Pakistan;rural;2008;107040.193
Pakistan;urban;2008;56604.41
Pakistan;total;2009;175525.609
Pakistan;males;2009;90439.737
Pakistan;females;2009;85085.873
Pakistan;rural;2009;108927.738
Pakistan;urban;2009;58121.842
Pakistan;total;2010;179424.641
Pakistan;males;2010;92426.989
Pakistan;females;2010;86997.654
Pakistan;rural;2010;110868.669
Pakistan;urban;2010;59691.513
Pakistan;total;2011;183340.174
Pakistan;males;2011;94423.091
Pakistan;females;2011;88917.077
Pakistan;rural;2011;112867.839
Pakistan;urban;2011;61316.426
Pakistan;total;2012;187280.129
Pakistan;males;2012;96432.134
Pakistan;females;2012;90847.991
Pakistan;rural;2012;114917.348
Pakistan;urban;2012;62994.185
Pakistan;total;2013;191260.806
Pakistan;males;2013;98463.549
Pakistan;females;2013;92797.25
Pakistan;rural;2013;116999.097
Pakistan;urban;2013;64713.498
Pakistan;total;2014;195305.013
Pakistan;males;2014;100530.36
Pakistan;females;2014;94774.652
Pakistan;rural;2014;119084.632
Pakistan;urban;2014;66461.625
Pakistan;total;2015;199426.964
Pakistan;males;2015;102640.691
Pakistan;females;2015;96786.262
Pakistan;rural;2015;121153.73
Pakistan;urban;2015;68226.783
Pakistan;total;2016;203631.353
Pakistan;males;2016;104797.415
Pakistan;females;2016;98833.941
Pakistan;rural;2016;123198.205
Pakistan;urban;2016;70005.271
Pakistan;total;2017;207906.209
Pakistan;males;2017;106993.868
Pakistan;females;2017;100912.342
Pakistan;rural;2017;125220.255
Pakistan;urban;2017;71795.7
Pakistan;total;2018;212228.286
Pakistan;males;2018;109216.763
Pakistan;females;2018;103011.525
Pakistan;rural;2018;127183.388
Pakistan;urban;2018;73630.43
Palau;total;1991;15.441
Palau;rural;1991;4.647
Palau;urban;1991;10.827
Palau;total;1992;15.856
Palau;rural;1992;4.715
Palau;urban;1992;11.179
Palau;total;1993;16.29
Palau;rural;1993;4.788
Palau;urban;1993;11.554
Palau;total;1994;16.717
Palau;rural;1994;4.862
Palau;urban;1994;11.944
Palau;total;1995;17.164
Palau;rural;1995;4.929
Palau;urban;1995;12.324
Palau;total;1996;17.593
Palau;rural;1996;5.076
Palau;urban;1996;12.615
Palau;total;1997;18.014
Palau;rural;1997;5.244
Palau;urban;1997;12.879
Palau;total;1998;18.41
Palau;rural;1998;5.404
Palau;urban;1998;13.12
Palau;total;1999;18.776
Palau;rural;1999;5.554
Palau;urban;1999;13.325
Palau;total;2000;19.105
Palau;rural;2000;5.688
Palau;urban;2000;13.487
Palau;total;2001;19.386
Palau;rural;2001;5.803
Palau;urban;2001;13.601
Palau;total;2002;19.637
Palau;rural;2002;5.902
Palau;urban;2002;13.672
Palau;total;2003;19.809
Palau;rural;2003;5.989
Palau;urban;2003;13.711
Palau;total;2004;19.867
Palau;rural;2004;5.865
Palau;urban;2004;13.939
Palau;total;2005;19.781
Palau;rural;2005;5.743
Palau;urban;2005;14.163
Palau;total;2006;19.54
Palau;rural;2006;5.621
Palau;urban;2006;14.391
Palau;total;2007;19.158
Palau;rural;2007;5.501
Palau;urban;2007;14.615
Palau;total;2008;18.704
Palau;rural;2008;5.383
Palau;urban;2008;14.845
Palau;total;2009;18.285
Palau;rural;2009;5.267
Palau;urban;2009;15.075
Palau;total;2010;17.955
Palau;rural;2010;5.155
Palau;urban;2010;15.315
Palau;total;2011;17.745
Palau;rural;2011;5.044
Palau;urban;2011;15.555
Palau;total;2012;17.64
Palau;rural;2012;4.942
Palau;urban;2012;15.816
Palau;total;2013;17.606
Palau;rural;2013;4.841
Palau;urban;2013;16.079
Palau;total;2014;17.626
Palau;rural;2014;4.743
Palau;urban;2014;16.351
Palau;total;2015;17.665
Palau;rural;2015;4.65
Palau;urban;2015;16.638
Palau;total;2016;17.725
Palau;rural;2016;4.564
Palau;urban;2016;16.939
Palau;total;2017;17.808
Palau;rural;2017;4.484
Palau;urban;2017;17.245
Palau;total;2018;17.907
Palau;rural;2018;4.408
Palau;urban;2018;17.556
Palestine;total;1950;931.928
Palestine;males;1950;483.474
Palestine;females;1950;448.451
Palestine;rural;1950;584.319
Palestine;urban;1950;347.609
Palestine;total;1951;923.893
Palestine;males;1951;478.367
Palestine;females;1951;445.524
Palestine;rural;1951;573.12
Palestine;urban;1951;350.627
Palestine;total;1952;932.067
Palestine;males;1952;481.519
Palestine;females;1952;450.549
Palestine;rural;1952;572.01
Palestine;urban;1952;359.897
Palestine;total;1953;948.886
Palestine;males;1953;489.108
Palestine;females;1953;459.784
Palestine;rural;1953;576.06
Palestine;urban;1953;372.722
Palestine;total;1954;968.701
Palestine;males;1954;498.268
Palestine;females;1954;470.431
Palestine;rural;1954;581.635
Palestine;urban;1954;387.013
Palestine;total;1955;987.755
Palestine;males;1955;507.091
